angle,velocity,label
-73.2160948,33.67352971,1
-73.2160948,32.92631859,1
-73.2160948,34.32368675,1
-49.62475131,33.60113326,1
-49.62475131,35.99944079,1
-49.62475131,33.32179469,1
-49.62475131,34.89340213,1
-49.62475131,35.48515109,1
-49.62475131,35.15046503,1
-49.62475131,34.36091141,1
-49.62475131,33.83171684,1
-49.62475131,34.69260726,1
-49.62475131,34.0399343,1
-49.62475131,33.48945143,1
-49.62475131,35.65283059,1
-49.62475131,35.29187672,1
-49.62475131,34.53969224,1
75.51449963,35.20911799,1
75.51449963,34.46658231,1
75.51449963,33.28837422,1
75.51449963,33.47089879,1
75.51449963,32.76706569,1
75.51449963,35.47579633,1
75.51449963,35.86715299,1
75.51449963,35.69484394,1
75.51449963,34.72436788,1
75.51449963,33.89872001,1
75.51449963,33.67670303,1
75.51449963,34.26236291,1
75.51449963,35.08560226,1
75.51449963,32.89605548,1
75.51449963,33.11606474,1
75.51449963,34.81619901,1
75.51449963,34.18342011,1
-23.41503695,35.90423628,1
-23.41503695,35.29038596,1
-23.41503695,34.65786782,1
-23.41503695,34.9917656,1
-23.41503695,35.6118392,1
-23.41503695,35.50748271,1
-23.41503695,35.19303319,1
-60.60982992,35.47159634,1
-60.60982992,33.92412469,1
-60.60982992,34.29399924,1
-60.60982992,34.03281579,1
-60.60982992,35.66042696,1
-60.60982992,35.30157984,1
-60.60982992,33.76755587,1
-60.60982992,34.97262557,1
-60.60982992,33.33522753,1
-60.60982992,35.91839802,1
-60.60982992,32.92717296,1
-60.60982992,35.19502593,1
-60.60982992,33.44080316,1
-60.60982992,34.46242792,1
-60.60982992,34.71008045,1
-60.60982992,33.11020873,1
41.12631391,35.03734569,1
41.12631391,34.58259483,1
41.12631391,35.31217344,1
41.12631391,34.9030322,1
41.12631391,33.81993563,1
41.12631391,35.93162454,1
41.12631391,34.0723093,1
41.12631391,35.54069756,1
41.12631391,33.63416532,1
41.12631391,34.7597711,1
41.12631391,34.37574381,1
41.12631391,35.65740439,1
9.625544464,35.67992285,1
9.625544464,34.48636237,1
9.625544464,34.16539332,1
9.625544464,33.59872336,1
9.625544464,35.87127063,1
9.625544464,33.78668142,1
9.625544464,35.47673984,1
9.625544464,34.94249371,1
9.625544464,34.25499185,1
9.625544464,35.31318732,1
9.625544464,33.9879732,1
9.625544464,35.13129552,1
9.625544464,34.68500203,1
-62.5017174,35.23515331,1
-62.5017174,35.57404209,1
-62.5017174,33.34554112,1
-62.5017174,34.1031106,1
-62.5017174,34.68678084,1
-62.5017174,33.93878303,1
-62.5017174,34.54469978,1
-62.5017174,33.61455883,1
-62.5017174,35.67538729,1
-62.5017174,34.26758378,1
-62.5017174,33.45059576,1
-62.5017174,33.01490677,1
-62.5017174,35.94912738,1
-62.5017174,34.88262208,1
-62.5017174,35.12014201,1
-62.5017174,32.88027953,1
-32.62228189,35.39699097,1
-32.62228189,35.56606872,1
-32.62228189,34.75446416,1
-32.62228189,35.05511482,1
-32.62228189,34.94377894,1
-32.62228189,35.73001278,1
-32.62228189,34.23489293,1
-32.62228189,34.55434477,1
-32.62228189,35.83523469,1
45.31411168,35.95971681,1
45.31411168,33.52581923,1
45.31411168,35.50840215,1
45.31411168,34.90615002,1
45.31411168,34.63186629,1
45.31411168,34.22902316,1
45.31411168,35.39505183,1
45.31411168,33.63395089,1
45.31411168,34.04652623,1
45.31411168,33.9423225,1
45.31411168,35.13147028,1
45.31411168,35.79256304,1
45.31411168,34.43863843,1
39.26734464,34.64321516,1
39.26734464,34.17046348,1
39.26734464,35.98110023,1
39.26734464,34.39495403,1
39.26734464,34.81579784,1
39.26734464,35.72721467,1
39.26734464,34.55907426,1
39.26734464,33.73018775,1
39.26734464,35.07820485,1
39.26734464,35.45152532,1
39.26734464,35.22828416,1
39.26734464,33.85812033,1
-6.010718351,33.11054491,1
-6.010718351,35.64909596,1
-6.010718351,33.64738168,1
-6.010718351,34.43835341,1
-6.010718351,33.49397112,1
-6.010718351,32.82195743,1
-6.010718351,34.88309285,1
-6.010718351,35.04132069,1
-6.010718351,34.11607215,1
-6.010718351,35.89519868,1
-6.010718351,35.56581489,1
-6.010718351,33.96924355,1
-6.010718351,33.36562208,1
-6.010718351,34.60851624,1
-6.010718351,34.23756474,1
-6.010718351,35.23925176,1
-58.80077087,34.11004423,1
-58.80077087,33.08145992,1
-58.80077087,34.39282043,1
-58.80077087,35.44320431,1
-58.80077087,35.15635671,1
-58.80077087,34.48294065,1
-58.80077087,33.47396046,1
-58.80077087,35.72311864,1
-58.80077087,35.35460672,1
-58.80077087,34.99754231,1
-58.80077087,33.81250477,1
-58.80077087,33.33927912,1
-58.80077087,34.76413729,1
-58.80077087,35.91601199,1
-58.80077087,33.68977326,1
-35.9036142,34.51603157,1
-35.9036142,34.67860279,1
-35.9036142,35.56485814,1
-35.9036142,33.9115802,1
-35.9036142,34.05847488,1
-35.9036142,34.87520528,1
-35.9036142,35.7581891,1
-35.9036142,35.21317255,1
-35.9036142,35.06870738,1
-35.9036142,35.98479881,1
-35.9036142,34.30760881,1
53.20959368,33.72718998,1
53.20959368,34.53198076,1
53.20959368,35.91863446,1
53.20959368,34.65149138,1
53.20959368,34.91282872,1
53.20959368,33.9125756,1
53.20959368,33.33546171,1
53.20959368,34.12243319,1
53.20959368,33.15443992,1
53.20959368,33.58033085,1
53.20959368,35.32064356,1
53.20959368,35.69969762,1
53.20959368,35.55455865,1
53.20959368,35.00014694,1
53.20959368,34.2323925,1
-29.66938586,35.69857,1
-29.66938586,34.5152122,1
-29.66938586,35.34221331,1
-29.66938586,34.61485925,1
-29.66938586,35.43000557,1
-29.66938586,35.0717501,1
-29.66938586,34.92472761,1
-29.66938586,35.97292766,1
-65.18252917,34.55423236,1
-65.18252917,34.36072432,1
-65.18252917,33.12176321,1
-65.18252917,35.86266511,1
-65.18252917,35.51953976,1
-65.18252917,35.33973713,1
-65.18252917,33.86227567,1
-65.18252917,35.07623077,1
-65.18252917,34.99109088,1
-65.18252917,33.77995568,1
-65.18252917,35.70358414,1
-65.18252917,33.38924641,1
-65.18252917,33.51647668,1
-65.18252917,32.87723137,1
-65.18252917,34.16323909,1
-65.18252917,34.67267148,1
-38.97678016,34.81664607,1
-38.97678016,34.67760475,1
-38.97678016,35.29675198,1
-38.97678016,34.11921884,1
-38.97678016,35.02432076,1
-38.97678016,33.95175733,1
-38.97678016,35.72609918,1
-38.97678016,34.46962519,1
-38.97678016,33.73548961,1
-38.97678016,35.99609538,1
-38.97678016,34.36488337,1
-38.97678016,35.40208171,1
-76.00444023,35.80031686,1
-76.00444023,33.21838376,1
-76.00444023,32.6724977,1
-76.00444023,33.78756066,1
-76.00444023,34.81212242,1
-76.00444023,33.85275755,1
-76.00444023,34.16332952,1
-76.00444023,35.62997402,1
-76.00444023,34.52965226,1
-76.00444023,35.29245516,1
-76.00444023,33.48595531,1
-76.00444023,34.23011536,1
-76.00444023,35.01886074,1
-76.00444023,32.86499463,1
-76.00444023,35.44650445,1
-76.00444023,33.03357094,1
-76.00444023,34.60029951,1
-86.8412968,32.84242261,1
-86.8412968,35.47093211,1
-86.8412968,34.02850046,1
-86.8412968,33.582016,1
-86.8412968,35.8730523,1
-86.8412968,35.15430191,1
-86.8412968,33.72881227,1
-86.8412968,34.71753791,1
-86.8412968,35.34522562,1
-86.8412968,34.92713316,1
-86.8412968,34.46909893,1
-86.8412968,34.35224205,1
-86.8412968,33.19666504,1
-86.8412968,33.85403001,1
-86.8412968,33.28645201,1
-86.8412968,32.67591236,1
-86.8412968,35.73827066,1
68.6403572,34.84500834,1
68.6403572,34.16237333,1
68.6403572,33.67537728,1
68.6403572,32.94472596,1
68.6403572,33.27933695,1
68.6403572,33.13800698,1
68.6403572,34.60866856,1
68.6403572,34.45438809,1
68.6403572,33.84708138,1
68.6403572,35.58729468,1
68.6403572,35.37337585,1
68.6403572,33.42949536,1
68.6403572,35.92302334,1
68.6403572,35.11254027,1
68.6403572,34.31254779,1
68.6403572,35.67384603,1
34.29395805,34.31983995,1
34.29395805,34.92049946,1
34.29395805,34.67612115,1
34.29395805,34.48764932,1
34.29395805,35.26249635,1
34.29395805,35.04687651,1
34.29395805,35.88413798,1
34.29395805,35.50002723,1
34.29395805,35.74691559,1
78.90084454,33.03946973,1
78.90084454,35.34221095,1
78.90084454,35.08954644,1
78.90084454,33.80624834,1
78.90084454,34.08206343,1
78.90084454,34.63240952,1
78.90084454,34.99965759,1
78.90084454,34.42303362,1
78.90084454,32.78059113,1
78.90084454,33.2693955,1
78.90084454,32.85555245,1
78.90084454,35.75472391,1
78.90084454,35.98391783,1
78.90084454,33.69145967,1
78.90084454,33.56149905,1
78.90084454,35.42332388,1
78.90084454,34.22967397,1
-84.80290779,33.99589223,1
-84.80290779,35.90224876,1
-84.80290779,32.92070981,1
-84.80290779,34.12917314,1
-84.80290779,35.64322087,1
-84.80290779,35.36769523,1
-84.80290779,32.65884263,1
-84.80290779,33.35397294,1
-84.80290779,34.88655546,1
-84.80290779,34.75736098,1
-84.80290779,34.22547611,1
-84.80290779,33.60282837,1
-84.80290779,34.44070717,1
-84.80290779,35.03902319,1
-84.80290779,33.46668056,1
-84.80290779,33.0672613,1
-84.80290779,35.48981191,1
-47.57466162,33.46932028,1
-47.57466162,33.60354283,1
-47.57466162,35.65536261,1
-47.57466162,34.92919915,1
-47.57466162,35.98343816,1
-47.57466162,34.51692989,1
-47.57466162,35.23903045,1
-47.57466162,35.56169378,1
-47.57466162,34.63276479,1
-47.57466162,34.13305268,1
-47.57466162,34.35567648,1
-47.57466162,33.86958552,1
-47.57466162,35.01713742,1
82.87563299,34.67444801,1
82.87563299,32.9525994,1
82.87563299,34.93376502,1
82.87563299,33.56594018,1
82.87563299,35.65276387,1
82.87563299,35.97577967,1
82.87563299,33.34613213,1
82.87563299,34.05470975,1
82.87563299,35.41094332,1
82.87563299,34.36415002,1
82.87563299,35.01841423,1
82.87563299,34.57460356,1
82.87563299,35.29874999,1
82.87563299,33.16709364,1
82.87563299,33.65259469,1
82.87563299,33.85308577,1
-44.52273619,35.36006432,1
-44.52273619,34.63751722,1
-44.52273619,33.66763752,1
-44.52273619,33.50767117,1
-44.52273619,35.86707307,1
-44.52273619,35.0535067,1
-44.52273619,34.40723175,1
-44.52273619,34.26558263,1
-44.52273619,34.08966116,1
-44.52273619,33.8640775,1
-44.52273619,35.53510683,1
-44.52273619,34.81698179,1
-44.52273619,35.72383475,1
-40.15484675,33.80975457,1
-40.15484675,34.68821313,1
-40.15484675,35.2417372,1
-40.15484675,35.17838646,1
-40.15484675,35.62794666,1
-40.15484675,34.06562427,1
-40.15484675,35.99353249,1
-40.15484675,35.50414007,1
-40.15484675,33.74529077,1
-40.15484675,34.58739188,1
-40.15484675,34.36779338,1
-40.15484675,34.86134119,1
42.1324815,34.57630883,1
42.1324815,34.96177314,1
42.1324815,33.61309929,1
42.1324815,35.89171222,1
42.1324815,34.11521717,1
42.1324815,35.4575205,1
42.1324815,33.54046541,1
42.1324815,34.74372956,1
42.1324815,35.64855177,1
42.1324815,35.0414539,1
42.1324815,35.22382021,1
42.1324815,33.98508006,1
42.1324815,34.33725603,1
3.418834198,35.52409364,1
3.418834198,32.95643627,1
3.418834198,35.11798514,1
3.418834198,34.31229064,1
3.418834198,35.67013505,1
3.418834198,35.85523893,1
3.418834198,33.73876568,1
3.418834198,33.25533879,1
3.418834198,32.70337175,1
3.418834198,34.91430226,1
3.418834198,34.76616423,1
3.418834198,33.8281747,1
3.418834198,33.59635822,1
3.418834198,33.14532138,1
3.418834198,34.13960059,1
3.418834198,34.53300685,1
3.418834198,35.33890241,1
19.06786814,35.50617141,1
19.06786814,35.89154615,1
19.06786814,35.66299415,1
-16.8940908,32.18081584,0
13.59421786,33.56575693,0
81.58990706,32.59332917,0
32.49147777,32.90033497,0
-23.09832883,34.21505659,0
44.11200608,33.31367173,0
-55.24795145,32.34159138,0
28.18826332,32.60092586,0
55.43351267,32.06018063,0
-21.5914166,32.95267914,0
23.05603976,33.69060187,0
20.58999293,35.30713009,0
-16.16355031,32.98560001,0
31.14047539,32.21139022,0
60.43606475,32.53785087,0
23.96531894,34.57600718,0
-31.52603938,32.49406923,0
16.72376096,33.26233559,0
-89.36922287,32.14934174,0
-7.628615782,32.45292182,0
-18.81736314,34.24243929,0
-67.05230865,32.41572639,0
-26.86437628,32.73527776,0
-80.48781016,32.27852289,0
25.83397166,34.73416809,0
15.89089616,34.65060921,0
-28.2105668,33.11529561,0
41.12631391,32.37262826,0
9.625544464,32.01445891,0
-58.80077087,32.08194947,0
-35.9036142,33.15238365,0
-29.66938586,33.79747998,0
-38.97678016,32.67200101,0
-84.80290779,32.29776685,0
42.1324815,32.83731952,0
19.06786814,33.18475918,0
-16.8940908,34.04909135,0
-16.8940908,32.71290366,0
-16.8940908,33.91058612,0
-16.8940908,32.05367315,0
-16.8940908,33.58134318,0
-16.8940908,33.07170099,0
-16.8940908,32.97596006,0
-16.8940908,32.57192023,0
-16.8940908,34.39509677,0
-16.8940908,32.30281716,0
-16.8940908,33.33835044,0
-16.8940908,33.69350479,0
13.59421786,33.55464653,0
13.59421786,32.33693464,0
13.59421786,33.04933422,0
13.59421786,32.79932904,0
13.59421786,32.52163303,0
13.59421786,33.29378813,0
13.59421786,32.0742639,0
13.59421786,32.98361781,0
13.59421786,33.96779888,0
13.59421786,34.45622443,0
13.59421786,34.09427804,0
13.59421786,34.383135,0
13.59421786,33.79423321,0
81.58990706,32.54029505,0
81.58990706,32.2399709,0
81.58990706,32.1435026,0
32.49147777,32.03016885,0
32.49147777,34.03985756,0
32.49147777,34.23092177,0
32.49147777,33.3183725,0
32.49147777,33.46155367,0
32.49147777,33.88959183,0
32.49147777,33.75575508,0
32.49147777,32.44948249,0
32.49147777,32.92444268,0
32.49147777,32.67600315,0
32.49147777,32.27717731,0
32.49147777,33.16839888,0
6.743485271,32.98522234,0
6.743485271,32.69475471,0
6.743485271,32.22369017,0
6.743485271,32.00340428,0
6.743485271,32.57552807,0
-0.631518471,32.34443678,0
-0.631518471,32.02416623,0
-12.4042119,32.30489602,0
-12.4042119,32.19475792,0
-12.4042119,32.9487967,0
-12.4042119,33.76818527,0
-12.4042119,33.45158454,0
-12.4042119,33.33303954,0
-12.4042119,33.19643402,0
-12.4042119,32.73255241,0
-12.4042119,32.5242375,0
66.29619939,32.28993078,0
66.29619939,32.43354727,0
66.29619939,32.06235115,0
0.502657529,32.30507728,0
0.502657529,32.04407501,0
7.570064168,32.42344006,0
7.570064168,32.18368658,0
7.570064168,32.66746931,0
7.570064168,32.93025726,0
7.570064168,32.36406417,0
7.570064168,33.01175921,0
88.87316162,32.11870649,0
88.87316162,32.25111318,0
88.87316162,32.55483295,0
-23.09832883,32.22488408,0
-23.09832883,32.14803008,0
-23.09832883,33.55851298,0
-23.09832883,34.05583162,0
-23.09832883,32.47751502,0
-23.09832883,33.80010757,0
-23.09832883,34.43842827,0
-23.09832883,33.13751399,0
-23.09832883,34.28542779,0
-23.09832883,33.64830094,0
-23.09832883,32.84036856,0
-23.09832883,32.73186584,0
-23.09832883,33.31630716,0
63.86535884,32.35206771,0
63.86535884,32.45415955,0
63.86535884,32.09829125,0
63.86535884,32.77945823,0
-75.53341119,32.42620968,0
-75.53341119,32.60282202,0
-75.53341119,32.19270852,0
-75.53341119,32.28217767,0
77.13976277,32.05405401,0
77.13976277,32.54682854,0
77.13976277,32.33142741,0
44.11200608,32.05492917,0
44.11200608,32.68780022,0
44.11200608,33.3501373,0
44.11200608,33.15829798,0
44.11200608,32.97138086,0
44.11200608,32.34890085,0
44.11200608,32.48357049,0
50.21704931,32.25178165,0
50.21704931,32.42951859,0
50.21704931,32.96163419,0
50.21704931,32.07744214,0
50.21704931,32.77186557,0
50.21704931,33.10845174,0
-55.24795145,32.29774524,0
-55.24795145,32.53435895,0
-55.24795145,32.84575493,0
-55.24795145,32.14851603,0
-55.24795145,32.70956435,0
28.18826332,34.67448234,0
28.18826332,32.32562694,0
28.18826332,34.19955526,0
28.18826332,34.31242413,0
28.18826332,34.49874415,0
28.18826332,32.03679195,0
28.18826332,32.48584261,0
28.18826332,33.38438079,0
28.18826332,33.91081447,0
28.18826332,33.19813135,0
28.18826332,32.68182101,0
28.18826332,32.87439308,0
28.18826332,33.53528676,0
28.18826332,33.78540088,0
55.43351267,32.47842605,0
55.43351267,32.12278214,0
55.43351267,32.25000446,0
55.43351267,32.621536,0
55.43351267,32.9285157,0
36.3785404,33.67003467,0
36.3785404,32.16897493,0
36.3785404,32.27333875,0
36.3785404,33.84810375,0
36.3785404,32.63876764,0
36.3785404,32.8096392,0
36.3785404,33.23595072,0
36.3785404,33.1287135,0
36.3785404,32.53901962,0
36.3785404,33.4520484,0
-21.5914166,32.54101579,0
-21.5914166,33.53806595,0
-21.5914166,32.68062587,0
-21.5914166,32.96452528,0
-21.5914166,34.12996538,0
-21.5914166,34.30231886,0
-21.5914166,32.28779158,0
-21.5914166,33.06950994,0
-21.5914166,34.45737953,0
-21.5914166,32.15369468,0
-21.5914166,33.95871377,0
-21.5914166,33.7312331,0
-21.5914166,33.25923958,0
23.05603976,32.69980417,0
23.05603976,34.25881406,0
23.05603976,33.62334783,0
23.05603976,35.00117295,0
23.05603976,32.00219611,0
23.05603976,34.89510954,0
23.05603976,33.04957864,0
23.05603976,32.59217946,0
23.05603976,34.0111887,0
23.05603976,32.88774465,0
23.05603976,33.22824163,0
23.05603976,33.81141626,0
23.05603976,35.21366469,0
23.05603976,32.2132506,0
23.05603976,34.70497802,0
23.05603976,34.45192374,0
23.05603976,33.48761065,0
-2.80639136,32.08105703,0
-2.80639136,32.21616514,0
-78.01165346,32.3761788,0
-78.01165346,32.52207305,0
-78.01165346,32.19877974,0
72.76512975,32.04845407,0
72.76512975,32.53412631,0
72.76512975,32.38397284,0
-42.87614882,32.03335072,0
-42.87614882,32.66922348,0
-42.87614882,32.27701017,0
-42.87614882,33.30026346,0
-42.87614882,33.17637661,0
-42.87614882,32.99291571,0
-42.87614882,32.45925314,0
-13.06598889,33.03021267,0
-13.06598889,33.43358174,0
-13.06598889,32.91289086,0
-13.06598889,33.76668633,0
-13.06598889,33.89786603,0
-13.06598889,33.22505089,0
-13.06598889,32.76320246,0
-13.06598889,32.14530388,0
-13.06598889,32.51902979,0
-13.06598889,32.24939142,0
20.58999293,35.07821475,0
20.58999293,34.24318501,0
20.58999293,34.15680291,0
20.58999293,33.07654562,0
20.58999293,32.34498265,0
20.58999293,35.28317228,0
20.58999293,34.52675809,0
20.58999293,34.82300687,0
20.58999293,33.34563042,0
20.58999293,32.49727515,0
20.58999293,33.9833715,0
20.58999293,32.67245266,0
20.58999293,33.51378543,0
20.58999293,33.62565786,0
20.58999293,35.4125901,0
20.58999293,32.82625694,0
20.58999293,32.08559918,0
20.58999293,34.60831647,0
-56.68319868,32.56557422,0
-56.68319868,32.90287263,0
-56.68319868,32.65352455,0
-56.68319868,32.28948044,0
-56.68319868,32.1587674,0
87.00669502,32.45267916,0
87.00669502,32.14419939,0
87.00669502,32.35117122,0
-16.16355031,34.23153247,0
-16.16355031,32.46613101,0
-16.16355031,32.7750574,0
-16.16355031,33.3678517,0
-16.16355031,32.8513594,0
-16.16355031,33.83892102,0
-16.16355031,32.29376063,0
-16.16355031,33.07073674,0
-16.16355031,33.52016874,0
-16.16355031,33.68860075,0
-16.16355031,34.14340221,0
-16.16355031,32.0711138,0
-9.40968512,32.03095158,0
-9.40968512,32.22632773,0
-9.40968512,32.71341875,0
-9.40968512,32.55226329,0
-9.40968512,33.14540624,0
-9.40968512,32.89018468,0
-9.40968512,33.28262785,0
46.95900697,32.09092831,0
46.95900697,32.90004366,0
46.95900697,32.78824735,0
46.95900697,32.23865152,0
46.95900697,32.48178445,0
46.95900697,33.07401241,0
31.14047539,32.47722334,0
31.14047539,32.64339614,0
31.14047539,32.14146988,0
31.14047539,33.18841439,0
31.14047539,32.32573693,0
31.14047539,34.19838294,0
31.14047539,34.32094358,0
31.14047539,33.33377158,0
31.14047539,33.57200063,0
31.14047539,33.71254076,0
31.14047539,32.82815264,0
31.14047539,33.90411146,0
85.96942173,32.44762419,0
85.96942173,32.04212185,0
85.96942173,32.27504967,0
-83.24928848,32.20418478,0
-83.24928848,32.02396198,0
-83.24928848,32.46364014,0
51.58441254,32.10394082,0
51.58441254,32.46537754,0
51.58441254,32.74576552,0
51.58441254,32.93563041,0
51.58441254,32.38639543,0
51.58441254,33.04766044,0
60.43606475,32.04208815,0
60.43606475,32.66012608,0
60.43606475,32.47268604,0
60.43606475,32.25573886,0
23.96531894,34.38603826,0
23.96531894,33.42740517,0
23.96531894,32.97750692,0
23.96531894,33.9105275,0
23.96531894,34.95796707,0
23.96531894,34.45182206,0
23.96531894,32.79272801,0
23.96531894,34.1608001,0
23.96531894,33.79225876,0
23.96531894,35.15168895,0
23.96531894,32.17524873,0
23.96531894,32.54783099,0
23.96531894,33.20970141,0
23.96531894,33.11918581,0
23.96531894,32.36088875,0
23.96531894,34.76753862,0
-31.52603938,33.24022899,0
-31.52603938,34.17454526,0
-31.52603938,33.87660073,0
-31.52603938,34.24452418,0
-31.52603938,33.68252491,0
-31.52603938,32.24090188,0
-31.52603938,33.14526519,0
-31.52603938,32.71345185,0
-31.52603938,32.91517925,0
-31.52603938,32.10717404,0
-31.52603938,32.40585024,0
-31.52603938,33.5948969,0
-36.90364236,32.21016645,0
-36.90364236,33.16044087,0
-36.90364236,33.5443073,0
-36.90364236,33.37382678,0
-36.90364236,32.97799306,0
-36.90364236,32.08407193,0
-36.90364236,32.67145084,0
-36.90364236,32.46875386,0
-36.90364236,33.65594134,0
16.72376096,34.24564346,0
16.72376096,32.30918644,0
16.72376096,32.49493958,0
16.72376096,32.09981106,0
16.72376096,32.70388922,0
16.72376096,33.08167632,0
16.72376096,33.68791324,0
16.72376096,32.9241589,0
16.72376096,34.12891059,0
16.72376096,33.36301896,0
16.72376096,34.67770117,0
16.72376096,33.92817693,0
16.72376096,34.90646726,0
16.72376096,35.05072529,0
16.72376096,33.47340912,0
16.72376096,34.58974855,0
-89.36922287,32.32175713,0
-89.36922287,32.53933638,0
-89.36922287,32.17423443,0
-7.628615782,32.52668875,0
-7.628615782,32.27531462,0
-7.628615782,32.15288121,0
-7.628615782,32.8979302,0
-7.628615782,32.79667318,0
-18.81736314,33.78404947,0
-18.81736314,32.20837095,0
-18.81736314,34.29317572,0
-18.81736314,33.4295586,0
-18.81736314,34.19898877,0
-18.81736314,32.72603813,0
-18.81736314,33.94563239,0
-18.81736314,32.55704349,0
-18.81736314,33.24439823,0
-18.81736314,32.13767907,0
-18.81736314,32.89030714,0
-18.81736314,34.45568441,0
-18.81736314,33.12615704,0
-67.05230865,32.51780069,0
-67.05230865,32.12052735,0
-67.05230865,32.23803242,0
-26.86437628,33.89189528,0
-26.86437628,33.64962293,0
-26.86437628,34.09913397,0
-26.86437628,34.4180634,0
-26.86437628,33.56644311,0
-26.86437628,33.24436422,0
-26.86437628,34.24455884,0
-26.86437628,32.87932938,0
-26.86437628,32.24121646,0
-26.86437628,32.11299048,0
-26.86437628,32.41952322,0
-26.86437628,33.04011991,0
-26.86437628,32.75027447,0
29.30471661,32.01197494,0
29.30471661,33.41946978,0
29.30471661,33.69261215,0
29.30471661,32.58937266,0
29.30471661,34.37149496,0
29.30471661,33.0987524,0
29.30471661,34.05470567,0
29.30471661,32.21881311,0
29.30471661,32.8258024,0
29.30471661,34.56204122,0
29.30471661,32.72283576,0
29.30471661,33.84965001,0
29.30471661,33.27181537,0
-68.41490343,32.41285502,0
-68.41490343,32.70984928,0
-68.41490343,32.07294691,0
-68.41490343,32.25556437,0
80.28528422,32.09074222,0
80.28528422,32.35154599,0
80.28528422,32.44455305,0
-63.95491862,32.77288971,0
-63.95491862,32.13553123,0
-63.95491862,32.34333674,0
-63.95491862,32.51708315,0
-80.48781016,32.43549238,0
-80.48781016,32.29323997,0
-80.48781016,32.05606444,0
3.722129543,32.26024384,0
3.722129543,32.42337668,0
3.722129543,32.1229299,0
-46.64933918,33.26471188,0
-46.64933918,33.19174494,0
-46.64933918,32.2462198,0
-46.64933918,32.62549156,0
-46.64933918,32.04778031,0
-46.64933918,32.45059632,0
-46.64933918,32.89858462,0
-82.38450141,32.41590806,0
-82.38450141,32.12275046,0
-82.38450141,32.30382667,0
25.83397166,32.02471394,0
25.83397166,33.63302752,0
25.83397166,34.38621827,0
25.83397166,33.52625459,0
25.83397166,33.99043424,0
25.83397166,32.87824938,0
25.83397166,32.62314584,0
25.83397166,34.67162625,0
25.83397166,32.20174415,0
25.83397166,34.88648659,0
25.83397166,32.41800362,0
25.83397166,34.57250773,0
25.83397166,33.35818075,0
25.83397166,34.08367018,0
25.83397166,33.07265328,0
-4.315125722,32.12646522,0
-4.315125722,32.25283949,0
-4.315125722,32.49423788,0
71.99912117,32.02523606,0
71.99912117,32.29360003,0
71.99912117,32.47325705,0
62.75142593,32.69725102,0
62.75142593,32.27103503,0
62.75142593,32.05250256,0
62.75142593,32.58727751,0
15.89089616,32.96100595,0
15.89089616,33.84740694,0
15.89089616,34.34107529,0
15.89089616,33.35974236,0
15.89089616,34.79212293,0
15.89089616,34.4382495,0
15.89089616,33.10131151,0
15.89089616,32.02676893,0
15.89089616,32.64531499,0
15.89089616,33.79418019,0
15.89089616,32.3798507,0
15.89089616,33.44659264,0
15.89089616,34.0187427,0
15.89089616,34.92981126,0
15.89089616,32.46921168,0
12.05067614,34.03695583,0
12.05067614,33.05483295,0
12.05067614,32.35588155,0
12.05067614,33.87723828,0
12.05067614,32.55316259,0
12.05067614,33.61496161,0
12.05067614,33.54618433,0
12.05067614,32.74360061,0
12.05067614,32.94309948,0
12.05067614,33.30652255,0
12.05067614,32.01318257,0
-52.39951236,32.84611339,0
-52.39951236,32.66140759,0
-52.39951236,32.36793198,0
-52.39951236,32.17418996,0
-52.39951236,32.56148301,0
-50.51981233,32.68158062,0
-50.51981233,32.20731559,0
-50.51981233,32.51273395,0
-50.51981233,32.97680699,0
-50.51981233,32.04014314,0
56.47395299,32.67858464,0
56.47395299,32.50502257,0
56.47395299,32.17289816,0
56.47395299,32.29281717,0
-71.74770974,32.23037172,0
-71.74770974,32.42704955,0
-71.74770974,32.67986396,0
-71.74770974,32.04032283,0
58.07799891,32.54320399,0
58.07799891,32.11166944,0
58.07799891,32.76910342,0
58.07799891,32.39144741,0
67.39028315,32.19467733,0
67.39028315,32.51573724,0
67.39028315,32.32525094,0
-28.2105668,33.75672182,0
-28.2105668,33.46707567,0
-28.2105668,32.02102769,0
-28.2105668,32.57864859,0
-28.2105668,33.01906172,0
-28.2105668,34.15896034,0
-28.2105668,32.86239909,0
-28.2105668,34.30635941,0
-28.2105668,32.22586549,0
-28.2105668,33.32902421,0
-28.2105668,33.91225764,0
-28.2105668,32.70990074,0
-73.2160948,32.64352925,0
-73.2160948,32.33249165,0
-73.2160948,32.56781129,0
-73.2160948,32.03382896,0
-49.62475131,32.82258632,0
-49.62475131,32.64524027,0
-49.62475131,32.03680552,0
-49.62475131,33.02744322,0
-49.62475131,32.3842492,0
-49.62475131,32.54683002,0
75.51449963,32.57031977,0
75.51449963,32.17014517,0
75.51449963,32.34728439,0
-23.41503695,34.50135797,0
-23.41503695,32.89316739,0
-23.41503695,32.32698583,0
-23.41503695,34.03899814,0
-23.41503695,34.37310729,0
-23.41503695,32.76282159,0
-23.41503695,32.19999819,0
-23.41503695,33.12802623,0
-23.41503695,32.45601395,0
-23.41503695,33.46881813,0
-23.41503695,33.70699787,0
-23.41503695,33.87405691,0
-23.41503695,33.35186382,0
-60.60982992,32.36676277,0
-60.60982992,32.05088207,0
-60.60982992,32.74750703,0
-60.60982992,32.498615,0
